IdSiniestro,NumeroVictimas,Año,Mes,Dia,Hora,IdTransporteVictima,IdTransporteAcusado,Gravedad
20190066002,1,2019,1,31,14,,,Victimas Heridas Leves
20190066056,2,2019,1,31,16,6,,Victimas Heridas Leves
20190066174,1,2019,1,31,15,,,Victimas Heridas Leves
20190066406,1,2019,1,31,18,,,Victimas Heridas Leves
20190066654,1,2019,1,31,21,,,Victimas Heridas Leves
20190066730,2,2019,1,31,22,,,Victimas Heridas Leves
20190066749,1,2019,1,31,22,,,Victimas Heridas Leves
20190066827,1,2019,1,31,22,,,Victimas Heridas Leves
20190067556,1,2019,1,31,16,,,Victimas Heridas Leves
20190085725,1,2019,1,31,12,,,Victimas Heridas Leves
20190089512,1,2019,1,31,15,,,Victimas Heridas Leves
20190068931,1,2019,2,1,16,2,,Victimas Heridas Leves
20190067248,2,2019,2,1,8,,,Victimas Heridas Leves
20190067385,1,2019,2,1,10,,,Victimas Heridas Leves
20190067445,1,2019,2,1,10,,,Victimas Heridas Leves
20190067527,1,2019,2,1,11,,,Victimas Heridas Leves
20190067783,1,2019,2,1,12,6,,Victimas Heridas Leves
20190067926,1,2019,2,1,13,,,Victimas Heridas Leves
20190068144,1,2019,2,1,13,,,Victimas Heridas Leves
20190068151,1,2019,2,1,12,,,Victimas Heridas Leves
20190068253,1,2019,2,1,15,,,Victimas Heridas Leves
20190068291,2,2019,2,1,15,,,Victimas Heridas Leves
20190068367,3,2019,2,1,14,,,Victimas Heridas Leves
20190068381,1,2019,2,1,14,6,,Victimas Heridas Leves
20190068396,1,2019,2,1,12,,,Victimas Heridas Leves
20190068429,1,2019,2,1,16,,,Victimas Heridas Leves
20190068508,2,2019,2,1,14,,,Victimas Heridas Leves
20190068817,1,2019,2,1,16,,,Victimas Heridas Leves
20190068958,1,2019,2,1,20,,,Victimas Heridas Leves
20190068971,1,2019,2,1,18,,,Victimas Heridas Leves
20190068979,2,2019,2,1,21,6,,Victimas Heridas Leves
20190068985,1,2019,2,1,17,,,Victimas Heridas Leves
20190069018,1,2019,2,1,19,1,,Victimas Heridas Leves
20190069019,2,2019,2,1,21,,,Victimas Heridas Leves
20190069032,1,2019,2,1,21,1,,Victimas Heridas Leves
20190069069,1,2019,2,1,22,,,Victimas Heridas Leves
20190091600,1,2019,2,1,11,,,Victimas Heridas Leves
20190000815,1,2019,2,1,0,,,Victimas Heridas Leves
20190068660,1,2019,2,1,17,,,Victimas Heridas Leves
20190069228,1,2019,2,2,1,,,Victimas Heridas Leves
20190069238,1,2019,2,2,0,,,Victimas Heridas Leves
20190069243,1,2019,2,2,21,,,Victimas Heridas Leves
20190069259,1,2019,2,2,22,,,Victimas Heridas Leves
20190069503,2,2019,2,2,4,6,,Victimas Heridas Leves
20190069527,2,2019,2,2,7,,,Victimas Heridas Leves
20190069668,1,2019,2,2,9,6,,Victimas Heridas Leves
20190069790,1,2019,2,2,10,,,Victimas Heridas Leves
20190069851,1,2019,2,2,10,,,Victimas Heridas Leves
20190069875,1,2019,2,2,11,,,Victimas Heridas Leves
20190069955,2,2019,2,2,14,4,,Victimas Heridas Leves
20190070055,1,2019,2,2,15,,,Victimas Heridas Leves
20190070073,1,2019,2,2,14,4,,Victimas Heridas Leves
20190070090,1,2019,2,2,15,1,,Victimas Heridas Leves
20190070129,1,2019,2,2,16,1,,Victimas Heridas Leves
20190070180,1,2019,2,2,16,,,Victimas Heridas Leves
20190070341,1,2019,2,2,16,,,Victimas Heridas Leves
20190070436,1,2019,2,2,20,,,Victimas Heridas Leves
20190070500,1,2019,2,2,20,,,Victimas Heridas Leves
20190070536,1,2019,2,2,22,6,,Victimas Heridas Leves
20190070549,1,2019,2,2,16,,,Victimas Heridas Leves
20190070554,1,2019,2,2,21,,,Victimas Heridas Leves
20190069433,1,2019,2,2,3,,,Victimas Heridas Graves
20190070995,1,2019,2,3,10,2,,Victimas Heridas Leves
20190071122,1,2019,2,3,13,2,,Victimas Heridas Leves
20190070627,1,2019,2,3,0,,,Victimas Heridas Leves
20190070748,2,2019,2,3,4,1,,Victimas Heridas Leves
20190070792,4,2019,2,3,4,,,Victimas Heridas Leves
20190070879,1,2019,2,3,8,,,Victimas Heridas Leves
20190070903,3,2019,2,3,6,4,,Victimas Heridas Leves
20190071106,1,2019,2,3,14,,,Victimas Heridas Leves
20190071431,1,2019,2,3,19,,,Victimas Heridas Leves
20190071450,1,2019,2,3,17,,,Victimas Heridas Leves
20190071510,1,2019,2,3,20,,,Victimas Heridas Leves
20190071515,1,2019,2,3,19,7,,Victimas Heridas Leves
20190071767,1,2019,2,3,21,4,,Victimas Heridas Leves
20190073698,1,2019,2,3,21,,,Victimas Heridas Leves
20190073720,1,2019,2,3,20,,,Victimas Heridas Leves
20190073932,1,2019,2,4,18,2,,Victimas Heridas Leves
20190072019,1,2019,2,4,7,,,Victimas Heridas Leves
20190072310,1,2019,2,4,9,1,,Victimas Heridas Leves
20190072336,2,2019,2,4,9,,,Victimas Heridas Leves
20190072469,1,2019,2,4,11,,,Victimas Heridas Leves
20190072558,1,2019,2,4,11,6,,Victimas Heridas Leves
20190072758,1,2019,2,4,12,,,Victimas Heridas Leves
20190073603,1,2019,2,4,15,,,Victimas Heridas Leves
20190073951,1,2019,2,4,17,6,,Victimas Heridas Leves
20190073976,1,2019,2,4,19,,,Victimas Heridas Leves
20190074074,2,2019,2,4,20,,,Victimas Heridas Leves
20190074078,1,2019,2,4,20,,,Victimas Heridas Leves
20190074159,1,2019,2,4,19,,,Victimas Heridas Leves
20190074193,2,2019,2,4,20,,,Victimas Heridas Leves
20190074311,1,2019,2,4,23,6,,Victimas Heridas Leves
20190074848,1,2019,2,4,10,,,Victimas Heridas Leves
20190078108,1,2019,2,4,13,,,Victimas Heridas Leves
20190088861,1,2019,2,4,19,,,Victimas Heridas Leves
20190076428,1,2019,2,5,17,2,,Victimas Heridas Leves
20190076499,1,2019,2,5,19,2,,Victimas Heridas Leves
20190078913,1,2019,2,5,20,2,,Victimas Heridas Leves
20190074540,1,2019,2,5,7,,,Victimas Heridas Leves
20190074573,1,2019,2,5,6,4,,Victimas Heridas Leves
20190075156,1,2019,2,5,10,,,Victimas Heridas Leves
20190075172,2,2019,2,5,12,,,Victimas Heridas Leves
20190075213,1,2019,2,5,12,,,Victimas Heridas Leves
20190075496,1,2019,2,5,13,,,Victimas Heridas Leves
20190075550,1,2019,2,5,14,,,Victimas Heridas Leves
20190075622,1,2019,2,5,12,,,Victimas Heridas Leves
20190076203,1,2019,2,5,16,,,Victimas Heridas Leves
20190076224,1,2019,2,5,17,,,Victimas Heridas Leves
20190076228,1,2019,2,5,17,,,Victimas Heridas Leves
20190076273,1,2019,2,5,16,,,Victimas Heridas Leves
20190076289,1,2019,2,5,18,,,Victimas Heridas Leves
20190076345,1,2019,2,5,17,,,Victimas Heridas Leves
20190076389,1,2019,2,5,17,6,,Victimas Heridas Leves
20190076410,2,2019,2,5,16,,,Victimas Heridas Leves
20190076461,2,2019,2,5,17,,,Victimas Heridas Leves
20190076553,1,2019,2,5,20,,,Victimas Heridas Leves
20190076557,1,2019,2,5,18,,,Victimas Heridas Leves
20190076597,1,2019,2,5,20,,,Victimas Heridas Leves
20190076648,1,2019,2,5,19,,,Victimas Heridas Leves
20190076651,2,2019,2,5,18,6,,Victimas Heridas Leves
20190076698,1,2019,2,5,18,,,Victimas Heridas Leves
20190076719,2,2019,2,5,19,6,,Victimas Heridas Leves
20190076746,1,2019,2,5,22,,,Victimas Heridas Leves
20190076748,1,2019,2,5,21,,,Victimas Heridas Leves
20190076822,1,2019,2,5,23,6,,Victimas Heridas Leves
20190083548,1,2019,2,5,0,6,,Victimas Heridas Leves
20190094620,1,2019,2,5,20,,,Victimas Heridas Leves
20190184005,1,2019,2,5,13,,,Victimas Heridas Leves
20190351747,1,2019,2,5,17,,,Victimas Heridas Leves
20190272454,1,2019,2,5,11,,,Victimas Heridas Leves
20190077764,1,2019,2,6,12,2,,Victimas Heridas Leves
20190076858,1,2019,2,6,23,,,Victimas Heridas Leves
20190077002,1,2019,2,6,1,,,Victimas Heridas Leves
20190077164,1,2019,2,6,8,,,Victimas Heridas Leves
20190077289,1,2019,2,6,8,,,Victimas Heridas Leves
20190077333,1,2019,2,6,9,4,,Victimas Heridas Leves
20190077363,1,2019,2,6,8,,,Victimas Heridas Leves
20190077552,1,2019,2,6,10,,,Victimas Heridas Leves
20190077639,2,2019,2,6,11,,,Victimas Heridas Leves
20190077641,1,2019,2,6,11,6,,Victimas Heridas Leves
20190077645,1,2019,2,6,11,,,Victimas Heridas Leves
20190077774,1,2019,2,6,12,4,,Victimas Heridas Leves
20190077948,1,2019,2,6,8,,,Victimas Heridas Leves
20190078137,1,2019,2,6,11,,,Victimas Heridas Leves
20190078254,1,2019,2,6,14,1,,Victimas Heridas Leves
20190078269,1,2019,2,6,14,,,Victimas Heridas Leves
20190078409,1,2019,2,6,18,6,,Victimas Heridas Leves
20190078415,1,2019,2,6,15,,,Victimas Heridas Leves
20190078566,2,2019,2,6,16,,,Victimas Heridas Leves
20190078647,1,2019,2,6,14,,,Victimas Heridas Leves
20190078658,1,2019,2,6,14,,,Victimas Heridas Leves
20190078759,1,2019,2,6,17,6,,Victimas Heridas Leves
20190078820,1,2019,2,6,17,,,Victimas Heridas Leves
20190078828,1,2019,2,6,16,,,Victimas Heridas Leves
20190078911,1,2019,2,6,15,,,Victimas Heridas Leves
20190078978,1,2019,2,6,16,,,Victimas Heridas Leves
20190079068,1,2019,2,6,15,1,,Victimas Heridas Leves
20190079079,1,2019,2,6,17,6,,Victimas Heridas Leves
20190079092,1,2019,2,6,19,7,,Victimas Heridas Leves
20190079104,1,2019,2,6,17,,,Victimas Heridas Leves
20190079115,1,2019,2,6,18,6,,Victimas Heridas Leves
20190079187,1,2019,2,6,16,,,Victimas Heridas Leves
20190079235,1,2019,2,6,20,,,Victimas Heridas Leves
20190079239,1,2019,2,6,18,,,Victimas Heridas Leves
20190079334,2,2019,2,6,21,6,,Victimas Heridas Leves
20190079391,1,2019,2,6,18,,,Victimas Heridas Leves
20190079428,1,2019,2,6,21,,,Victimas Heridas Leves
20190079511,3,2019,2,6,20,4,,Victimas Heridas Leves
20190104908,1,2019,2,6,7,1,,Victimas Heridas Leves
20190122221,1,2019,2,6,8,,,Victimas Heridas Leves
20190079343,1,2019,2,6,19,,,Victimas Heridas Leves
20190081660,1,2019,2,7,17,2,,Victimas Heridas Leves
20190079531,1,2019,2,7,0,,,Victimas Heridas Leves
20190080083,1,2019,2,7,7,,,Victimas Heridas Leves
20190080542,1,2019,2,7,13,6,,Victimas Heridas Leves
20190080636,1,2019,2,7,12,,,Victimas Heridas Leves
20190080662,1,2019,2,7,13,,,Victimas Heridas Leves
20190080737,1,2019,2,7,14,,,Victimas Heridas Leves
20190080764,1,2019,2,7,14,,,Victimas Heridas Leves
20190080884,1,2019,2,7,13,,,Victimas Heridas Leves
20190080949,1,2019,2,7,13,,,Victimas Heridas Leves
20190081033,1,2019,2,7,15,6,,Victimas Heridas Leves
20190081108,1,2019,2,7,14,,,Victimas Heridas Leves
20190081126,2,2019,2,7,15,,,Victimas Heridas Leves
20190081164,2,2019,2,7,14,,,Victimas Heridas Leves
20190081242,1,2019,2,7,14,,,Victimas Heridas Leves
20190081438,1,2019,2,7,10,,,Victimas Heridas Leves
20190081653,1,2019,2,7,17,,,Victimas Heridas Leves
20190081663,1,2019,2,7,19,6,,Victimas Heridas Leves
20190081786,1,2019,2,7,20,,,Victimas Heridas Leves
20190081794,1,2019,2,7,19,,,Victimas Heridas Leves
20190081830,1,2019,2,7,20,7,,Victimas Heridas Leves
20190081965,1,2019,2,7,19,,,Victimas Heridas Leves
20190082058,1,2019,2,7,23,6,,Victimas Heridas Leves
20190082107,1,2019,2,7,20,,,Victimas Heridas Leves
20190083042,1,2019,2,7,14,,,Victimas Heridas Leves
20190085264,1,2019,2,7,11,,,Victimas Heridas Leves
20190084480,1,2019,2,8,20,2,,Victimas Heridas Leves
20190086980,1,2019,2,8,19,2,,Victimas Heridas Leves
20190080248,1,2019,2,8,9,6,,Victimas Heridas Leves
20190082170,2,2019,2,8,0,4,,Victimas Heridas Leves
20190082223,1,2019,2,8,0,,,Victimas Heridas Leves
20190082237,1,2019,2,8,1,6,,Victimas Heridas Leves
20190082601,1,2019,2,8,8,,,Victimas Heridas Leves
20190082814,3,2019,2,8,10,4,,Victimas Heridas Leves
20190082888,1,2019,2,8,9,,,Victimas Heridas Leves
20190082976,1,2019,2,8,11,,,Victimas Heridas Leves
20190083078,1,2019,2,8,12,6,,Victimas Heridas Leves
20190083180,1,2019,2,8,12,,,Victimas Heridas Leves
20190083427,1,2019,2,8,14,,,Victimas Heridas Leves
20190083429,1,2019,2,8,14,,,Victimas Heridas Leves
20190083523,6,2019,2,8,11,,,Victimas Heridas Leves
20190083598,1,2019,2,8,13,,,Victimas Heridas Leves
20190083614,1,2019,2,8,13,,,Victimas Heridas Leves
20190083637,1,2019,2,8,15,,,Victimas Heridas Leves
20190083661,1,2019,2,8,15,4,,Victimas Heridas Leves
20190083793,1,2019,2,8,13,,,Victimas Heridas Leves
20190084191,1,2019,2,8,16,6,,Victimas Heridas Leves
20190084325,1,2019,2,8,18,6,,Victimas Heridas Leves
20190084579,1,2019,2,8,21,,,Victimas Heridas Leves
20190084581,4,2019,2,8,20,,,Victimas Heridas Leves
20190084601,1,2019,2,8,16,4,,Victimas Heridas Leves
20190084602,1,2019,2,8,18,,,Victimas Heridas Leves
20190084634,1,2019,2,8,20,,,Victimas Heridas Leves
20190084667,1,2019,2,8,22,,,Victimas Heridas Leves
20190084686,1,2019,2,8,22,,,Victimas Heridas Leves
20190084707,1,2019,2,8,21,5,,Victimas Heridas Leves
20190085860,1,2019,2,8,12,,,Victimas Heridas Leves
20190102629,1,2019,2,8,23,,,Victimas Heridas Leves
20190353555,1,2019,2,8,15,,,Victimas Heridas Leves
20190085130,1,2019,2,9,10,2,,Victimas Heridas Leves
20190085478,1,2019,2,9,13,2,,Victimas Heridas Leves
20190084822,4,2019,2,9,0,,,Victimas Heridas Leves
20190084970,1,2019,2,9,7,,,Victimas Heridas Leves
20190085001,1,2019,2,9,7,,,Victimas Heridas Leves
20190085090,1,2019,2,9,10,,,Victimas Heridas Leves
20190085222,3,2019,2,9,9,4,,Victimas Heridas Leves
20190085483,1,2019,2,9,14,,,Victimas Heridas Leves
20190085607,2,2019,2,9,14,,,Victimas Heridas Leves
20190085617,1,2019,2,9,14,6,,Victimas Heridas Leves
20190085621,1,2019,2,9,14,,,Victimas Heridas Leves
20190085742,2,2019,2,9,18,4,,Victimas Heridas Leves
20190085764,1,2019,2,9,16,,,Victimas Heridas Leves
20190085947,1,2019,2,9,20,,,Victimas Heridas Leves
20190085951,2,2019,2,9,20,,,Victimas Heridas Leves
20190085956,1,2019,2,9,21,,,Victimas Heridas Leves
20190086018,1,2019,2,9,22,,,Victimas Heridas Leves
20190086036,1,2019,2,9,21,,,Victimas Heridas Leves
20190088608,1,2019,2,9,13,,,Victimas Heridas Leves
20190090047,1,2019,2,9,10,,,Victimas Heridas Leves
20190086136,1,2019,2,10,0,2,,Victimas Heridas Leves
20190086836,1,2019,2,10,16,2,,Victimas Heridas Leves
20190086956,1,2019,2,10,18,2,,Victimas Heridas Leves
20190086214,1,2019,2,10,1,,,Victimas Heridas Leves
20190086279,2,2019,2,10,2,,,Victimas Heridas Leves
20190086293,1,2019,2,10,2,6,,Victimas Heridas Leves
20190086312,1,2019,2,10,3,4,,Victimas Heridas Leves
20190086331,1,2019,2,10,3,,,Victimas Heridas Leves
20190086575,2,2019,2,10,13,4,,Victimas Heridas Leves
20190086695,1,2019,2,10,12,,,Victimas Heridas Leves
20190086765,1,2019,2,10,14,,,Victimas Heridas Leves
20190086867,1,2019,2,10,16,,,Victimas Heridas Leves
20190086882,1,2019,2,10,17,,,Victimas Heridas Leves
20190087063,1,2019,2,10,20,,,Victimas Heridas Leves
20190087180,1,2019,2,10,21,4,,Victimas Heridas Leves
20190087234,1,2019,2,10,21,,,Victimas Heridas Leves
20190087277,1,2019,2,10,23,,,Victimas Heridas Leves
20190089490,1,2019,2,11,17,2,,Victimas Heridas Leves
20190087428,1,2019,2,11,4,,,Victimas Heridas Leves
20190087486,1,2019,2,11,5,,,Victimas Heridas Leves
20190087786,1,2019,2,11,9,1,,Victimas Heridas Leves
20190088198,1,2019,2,11,10,,,Victimas Heridas Leves
20190088225,1,2019,2,11,11,,,Victimas Heridas Leves
20190088426,1,2019,2,11,12,1,,Victimas Heridas Leves
20190088683,1,2019,2,11,12,,,Victimas Heridas Leves
20190088712,1,2019,2,11,14,,,Victimas Heridas Leves
20190088785,1,2019,2,11,11,,,Victimas Heridas Leves
20190088817,1,2019,2,11,14,,,Victimas Heridas Leves
20190089084,1,2019,2,11,14,1,,Victimas Heridas Leves
20190089160,1,2019,2,11,14,,,Victimas Heridas Leves
20190089379,1,2019,2,11,17,,,Victimas Heridas Leves
20190089451,1,2019,2,11,18,,,Victimas Heridas Leves
20190089526,1,2019,2,11,18,,,Victimas Heridas Leves
20190089724,1,2019,2,11,18,,,Victimas Heridas Leves
20190089744,1,2019,2,11,20,,,Victimas Heridas Leves
20190089783,1,2019,2,11,19,,,Victimas Heridas Leves
20190089885,2,2019,2,11,19,,,Victimas Heridas Leves
20190089937,1,2019,2,11,20,4,,Victimas Heridas Leves
20190089957,1,2019,2,11,21,6,,Victimas Heridas Leves
20190090078,1,2019,2,11,22,,,Victimas Heridas Leves
20190091103,1,2019,2,11,10,1,,Victimas Heridas Leves
20190092173,1,2019,2,11,15,,,Victimas Heridas Leves
20190098907,1,2019,2,11,13,,,Victimas Heridas Leves
20190092028,1,2019,2,12,17,2,,Victimas Heridas Leves
20190092411,1,2019,2,12,18,2,,Victimas Heridas Leves
20190092413,1,2019,2,12,19,2,,Victimas Heridas Leves
20190092772,1,2019,2,12,14,2,,Victimas Heridas Leves
20190090240,2,2019,2,12,5,4,,Victimas Heridas Leves
20190090278,2,2019,2,12,6,,,Victimas Heridas Leves
20190090310,1,2019,2,12,5,6,,Victimas Heridas Leves
20190090489,1,2019,2,12,8,,,Victimas Heridas Leves
20190090547,1,2019,2,12,9,,,Victimas Heridas Leves
20190090551,1,2019,2,12,9,,,Victimas Heridas Leves
20190090583,1,2019,2,12,9,,,Victimas Heridas Leves
20190090696,2,2019,2,12,7,,,Victimas Heridas Leves
20190090831,1,2019,2,12,10,4,,Victimas Heridas Leves
20190091036,1,2019,2,12,11,,,Victimas Heridas Leves
20190091050,3,2019,2,12,10,,,Victimas Heridas Leves
20190091178,1,2019,2,12,10,6,,Victimas Heridas Leves
20190091184,1,2019,2,12,12,,,Victimas Heridas Leves
20190091249,1,2019,2,12,12,,,Victimas Heridas Leves
20190091431,1,2019,2,12,13,,,Victimas Heridas Leves
20190091587,1,2019,2,12,11,4,,Victimas Heridas Leves
20190091688,2,2019,2,12,13,,,Victimas Heridas Leves
20190091866,1,2019,2,12,16,6,,Victimas Heridas Leves
20190092143,1,2019,2,12,16,,,Victimas Heridas Leves
20190092162,2,2019,2,12,16,,,Victimas Heridas Leves
20190092190,1,2019,2,12,18,,,Victimas Heridas Leves
20190092210,1,2019,2,12,16,,,Victimas Heridas Leves
20190092534,1,2019,2,12,16,,,Victimas Heridas Leves
20190092559,1,2019,2,12,17,,,Victimas Heridas Leves
20190092576,1,2019,2,12,18,,,Victimas Heridas Leves
20190092627,1,2019,2,12,21,,,Victimas Heridas Leves
20190092688,1,2019,2,12,20,,,Victimas Heridas Leves
20190092701,1,2019,2,12,16,,,Victimas Heridas Leves
20190092758,1,2019,2,12,22,,,Victimas Heridas Leves
20190140950,1,2019,2,12,12,,,Victimas Heridas Leves
20190759998,1,2019,2,12,18,,,Victimas Heridas Leves
20190094688,1,2019,2,13,15,2,,Victimas Heridas Leves
20190095461,1,2019,2,13,23,2,,Victimas Heridas Leves
20190092851,1,2019,2,13,0,,,Victimas Heridas Leves
20190093061,1,2019,2,13,5,,,Victimas Heridas Leves
20190093432,1,2019,2,13,9,6,,Victimas Heridas Leves
20190093453,1,2019,2,13,7,,,Victimas Heridas Leves
20190093744,1,2019,2,13,12,,,Victimas Heridas Leves
20190093815,1,2019,2,13,10,1,,Victimas Heridas Leves
20190094326,1,2019,2,13,13,,,Victimas Heridas Leves
20190094406,1,2019,2,13,15,6,,Victimas Heridas Leves
20190094564,1,2019,2,13,16,1,,Victimas Heridas Leves
20190094619,1,2019,2,13,12,,,Victimas Heridas Leves
20190094672,1,2019,2,13,16,,,Victimas Heridas Leves
20190094733,1,2019,2,13,16,,,Victimas Heridas Leves
20190094735,1,2019,2,13,15,,,Victimas Heridas Leves
20190094866,1,2019,2,13,18,,,Victimas Heridas Leves
20190095020,1,2019,2,13,18,,,Victimas Heridas Leves
20190095053,1,2019,2,13,18,,,Victimas Heridas Leves
20190095110,1,2019,2,13,19,,,Victimas Heridas Leves
20190095175,1,2019,2,13,20,,,Victimas Heridas Leves
20190095201,1,2019,2,13,17,,,Victimas Heridas Leves
20190095312,1,2019,2,13,20,,,Victimas Heridas Leves
20190095383,1,2019,2,13,21,,,Victimas Heridas Leves
20190095392,2,2019,2,13,22,,,Victimas Heridas Leves
20190095467,1,2019,2,13,23,,,Victimas Heridas Leves
20190095575,1,2019,2,13,22,,,Victimas Heridas Leves
20190096162,1,2019,2,13,9,,,Victimas Heridas Leves
20190125948,1,2019,2,13,15,,,Victimas Heridas Leves
20190097113,1,2019,2,14,12,2,,Victimas Heridas Leves
20190095509,2,2019,2,14,0,,,Victimas Heridas Leves
20190095828,2,2019,2,14,9,,,Victimas Heridas Leves
20190095946,1,2019,2,14,8,,,Victimas Heridas Leves
20190096405,2,2019,2,14,12,,,Victimas Heridas Leves
20190096493,1,2019,2,14,12,,,Victimas Heridas Leves
20190096846,1,2019,2,14,12,,,Victimas Heridas Leves
20190097643,1,2019,2,14,17,,,Victimas Heridas Leves
20190097646,1,2019,2,14,19,,,Victimas Heridas Leves
20190097651,1,2019,2,14,16,,,Victimas Heridas Leves
20190097886,1,2019,2,14,18,,,Victimas Heridas Leves
20190097912,2,2019,2,14,23,,,Victimas Heridas Leves
20190098038,1,2019,2,14,23,,,Victimas Heridas Leves
20190098143,1,2019,2,14,23,,,Victimas Heridas Leves
20190099262,1,2019,2,14,17,,,Victimas Heridas Leves
20190110557,1,2019,2,14,21,6,,Victimas Heridas Leves
20190098506,1,2019,2,15,10,2,,Victimas Heridas Leves
20190099490,1,2019,2,15,14,2,,Victimas Heridas Leves
20190099613,1,2019,2,15,16,2,,Victimas Heridas Leves
20190098036,1,2019,2,15,23,,,Victimas Heridas Leves
20190098119,1,2019,2,15,3,4,,Victimas Heridas Leves
20190098352,1,2019,2,15,7,6,,Victimas Heridas Leves
20190098647,1,2019,2,15,11,,,Victimas Heridas Leves
20190099321,1,2019,2,15,13,,,Victimas Heridas Leves
20190099398,1,2019,2,15,15,6,,Victimas Heridas Leves
20190099467,1,2019,2,15,15,,,Victimas Heridas Leves
20190099485,1,2019,2,15,15,,,Victimas Heridas Leves
20190099651,1,2019,2,15,15,,,Victimas Heridas Leves
20190099740,1,2019,2,15,17,,,Victimas Heridas Leves
20190099778,1,2019,2,15,16,,,Victimas Heridas Leves
20190099788,1,2019,2,15,16,,,Victimas Heridas Leves
20190099864,1,2019,2,15,18,,,Victimas Heridas Leves
20190099903,1,2019,2,15,18,,,Victimas Heridas Leves
20190099922,1,2019,2,15,14,,,Victimas Heridas Leves
20190099968,1,2019,2,15,9,,,Victimas Heridas Leves
20190099971,1,2019,2,15,14,4,,Victimas Heridas Leves
20190100006,1,2019,2,15,18,,,Victimas Heridas Leves
20190100047,1,2019,2,15,15,,,Victimas Heridas Leves
20190100089,1,2019,2,15,17,6,,Victimas Heridas Leves
20190100124,1,2019,2,15,19,,,Victimas Heridas Leves
20190100208,1,2019,2,15,20,,,Victimas Heridas Leves
20190100270,1,2019,2,15,20,,,Victimas Heridas Leves
20190100278,1,2019,2,15,21,6,,Victimas Heridas Leves
20190100313,1,2019,2,15,20,,,Victimas Heridas Leves
20190100358,1,2019,2,15,21,,,Victimas Heridas Leves
20190100422,1,2019,2,15,22,,,Victimas Heridas Leves
20190100488,3,2019,2,15,23,,,Victimas Heridas Leves
20190101007,1,2019,2,15,18,,,Victimas Heridas Leves
20190101529,1,2019,2,15,19,,,Victimas Heridas Leves
20190102839,2,2019,2,15,16,,,Victimas Heridas Leves
20190127187,1,2019,2,15,8,1,,Victimas Heridas Leves
20190100420,1,2019,2,15,18,,,Victimas Heridas Leves
20190101534,1,2019,2,16,19,2,,Victimas Heridas Leves
20190101582,1,2019,2,16,19,2,,Victimas Heridas Leves
20190101841,1,2019,2,16,22,2,,Victimas Heridas Leves
20190100455,2,2019,2,16,0,,,Victimas Heridas Leves
20190100655,1,2019,2,16,6,,,Victimas Heridas Leves
20190100692,1,2019,2,16,8,4,,Victimas Heridas Leves
20190100830,1,2019,2,16,9,7,,Victimas Heridas Leves
20190100834,1,2019,2,16,10,,,Victimas Heridas Leves
20190100866,1,2019,2,16,8,,,Victimas Heridas Leves
20190100869,1,2019,2,16,11,,,Victimas Heridas Leves
20190101047,1,2019,2,16,11,,,Victimas Heridas Leves
20190101125,1,2019,2,16,11,6,,Victimas Heridas Leves
20190101157,1,2019,2,16,14,,,Victimas Heridas Leves
20190101329,2,2019,2,16,15,,,Victimas Heridas Leves
20190101338,1,2019,2,16,17,,,Victimas Heridas Leves
20190101378,1,2019,2,16,17,,,Victimas Heridas Leves
20190101415,1,2019,2,16,18,,,Victimas Heridas Leves
20190101437,1,2019,2,16,18,6,,Victimas Heridas Leves
20190101553,1,2019,2,16,19,,,Victimas Heridas Leves
20190101894,1,2019,2,16,23,,,Victimas Heridas Leves
20190104127,1,2019,2,16,13,,,Victimas Heridas Leves
20190104131,1,2019,2,16,4,,,Victimas Heridas Leves
20190104169,1,2019,2,16,18,,,Victimas Heridas Leves
20190122084,2,2019,2,16,20,4,,Victimas Heridas Leves
20190101864,1,2019,2,17,2,,,Victimas Heridas Leves
20190101895,1,2019,2,17,3,,,Victimas Heridas Leves
20190101957,1,2019,2,17,4,4,,Victimas Heridas Leves
20190102003,1,2019,2,17,8,,,Victimas Heridas Leves
20190102007,1,2019,2,17,7,,,Victimas Heridas Leves
20190102429,1,2019,2,17,15,,,Victimas Heridas Leves
20190102541,1,2019,2,17,17,,,Victimas Heridas Leves
20190102571,1,2019,2,17,16,,,Victimas Heridas Leves
20190102609,1,2019,2,17,18,1,,Victimas Heridas Leves
20190102718,3,2019,2,17,20,,,Victimas Heridas Leves
20190102770,1,2019,2,17,20,,,Victimas Heridas Leves
20190102865,1,2019,2,17,22,,,Victimas Heridas Leves
20190102918,1,2019,2,17,23,,,Victimas Heridas Leves
20190119081,1,2019,2,17,9,,,Victimas Heridas Leves
20190104014,1,2019,2,18,7,2,,Victimas Heridas Leves
20190104321,1,2019,2,18,14,2,,Victimas Heridas Leves
20190104729,1,2019,2,18,15,2,,Victimas Heridas Leves
20190104869,1,2019,2,18,17,2,,Victimas Heridas Leves
20190105284,1,2019,2,18,20,2,,Victimas Heridas Leves
20190118158,1,2019,2,18,18,2,,Victimas Heridas Leves
20190103076,1,2019,2,18,1,,,Victimas Heridas Leves
20190103181,2,2019,2,18,6,4,,Victimas Heridas Leves
20190103223,1,2019,2,18,8,,,Victimas Heridas Leves
20190103271,1,2019,2,18,7,6,,Victimas Heridas Leves
20190103326,2,2019,2,18,9,,,Victimas Heridas Leves
20190103654,5,2019,2,18,11,,,Victimas Heridas Leves
20190103728,1,2019,2,18,11,,,Victimas Heridas Leves
20190103755,2,2019,2,18,8,,,Victimas Heridas Leves
