IdSiniestro,Longitud,Latitud,IdComuna,TipoVia,NombreVia
20210548741,-58.364121816717,-34.629944779600,4,Via Principal,"BROWN, ALTE. AV."
20210548842,,,,,
20210549022,-58.417215354725,-34.615926412186,5,Via Principal,BOEDO AV.
20210549154,-58.394722895198,-34.612881712464,3,Via Local,MORENO
20210549226,-58.380998330204,-34.622149537067,1,Via Principal,SAN JUAN AV.
20210549446,-58.407609254846,-34.574505180286,14,Via Principal,CASARES AV.
20210569971,-58.382233829418,-34.626938657191,1,Via Local,LIMA
20210549174,-58.424526898257,-34.580939173549,14,Via Local,DARREGUEYRA
20210549408,-58.393805983191,-34.641561432939,4,Via Principal,"ALCORTA, AMANCIO AV."
20210549413,-58.400531051324,-34.631596043277,4,Via Local,BRASIL
20210549538,-58.459897404834,-34.545889246539,13,Via Local,ARRIBEÃ‘OS
20210549725,-58.436458204996,-34.618299793509,6,Via Principal,RIVADAVIA AV.
20210549778,,,,,
20210550073,-58.503861820663,-34.660759904065,9,Via Principal,DIRECTORIO AV.
20210550090,-58.442489367586,-34.602219481338,15,Via Principal,WARNES AV.
20210550146,,,,,
20210550174,-58.402350840143,-34.594442320744,2,Via Principal,SANTA FE AV.
20210550345,-58.460225501430,-34.578295384233,15,Via Principal,ALVAREZ THOMAS AV.
20210550990,-58.440514904797,-34.602043985107,15,Via Local,ARAOZ
20210551097,-58.424077262795,-34.570822981848,14,Via Principal,DORREGO AV.
20210551210,,,,,
20210552639,-58.480992336662,-34.556051491682,12,Via Principal,"BALBIN, RICARDO, DR. AV."
20210580535,-58.368055869680,-34.627062163079,1,Via Principal,PASEO COLON AV.
20210551498,-58.365866959273,-34.616831564851,1,Via Principal,"MOREAU DE JUSTO, ALICIA AV."
20210551503,,,,,
20210551541,-58.442957665413,-34.570915483727,13,Via Principal,CABILDO AV.
20210551651,-58.491080131556,-34.655881112138,9,Via Principal,"GARZON, EUGENIO, GRAL. AV."
20210551664,-58.471993415726,-34.541685711177,13,Via Local,VUELTA DE OBLIGADO
20210551824,-58.484273738325,-34.585330089314,15,Via Local,ALTOLAGUIRRE
20210552083,-58.469526138876,-34.631478850533,7,Via Principal,SAN PEDRITO AV.
20210552138,-58.407094644932,-34.584798165413,14,Via Principal,"DIAZ, CNEL. AV."
20210552249,-58.391878429433,-34.610339553516,3,Via Principal,ENTRE RIOS AV.
20210552285,-58.484054189537,-34.573209826598,12,Via Local,MONROE
20210552311,-58.421011444072,-34.611479483144,5,Via Principal,RIVADAVIA AV.
20210552426,-58.424488494039,-34.556577532254,14,Via Principal,"LUGONES, LEOPOLDO AV."
20210552475,-58.457720580748,-34.569776323679,13,Via Local,CRAMER
20210552635,-58.371090127152,-34.589959772744,1,Via Local,SAN MARTIN
20210552753,-58.424042565286,-34.621540060971,5,Via Principal,INDEPENDENCIA AV.
20210552792,-58.482507325220,-34.572082381343,12,Via Principal,ALVAREZ THOMAS AV.
20210553006,-58.405968607725,-34.610119872510,3,Via Principal,PUEYRREDON AV.
20210553009,-58.392470551924,-34.604924400800,3,Via Principal,CALLAO AV.
20210553091,-58.440928221532,-34.597624001800,15,Via Principal,CORRIENTES AV.
20210553125,-58.445698738669,-34.602102660779,15,Via Local,HIDALGO
20210553195,-58.475038857826,-34.597204536685,15,Via Principal,WARNES AV.
20210553240,-58.487391294639,-34.574662489002,12,Via Local,MONROE
20210553351,-58.4356330196136,-34.6487945437549,,,
20210554353,-58.403413531847,-34.597538107735,2,Via Principal,PUEYRREDON AV.
20210556709,-58.427371780181,-34.569220547749,14,Via Principal,DEL LIBERTADOR AV.
20210557006,-58.400204001801,-34.582474614873,14,Via Principal,DEL LIBERTADOR AV.
20210553445,-58.431042752987,-34.581081776409,14,Via Local,HUMBOLDT
20210553478,-58.402173162117,-34.623779257788,3,Via Principal,SAN JUAN AV.
20210553829,-58.491094661859,-34.627010175647,10,Via Principal,"JUSTO, JUAN B. AV."
20210553869,-58.466002552689,-34.645367854530,9,Via Principal,"PERON, EVA AV."
20210553909,-58.381446963752,-34.610798754294,1,Via Principal,9 DE JULIO AV.
20210554019,-58.507852310470,-34.584567548882,12,Via Local,HELGUERA
20210554041,-58.494852422579,-34.629534457407,10,Via Principal,CARRASCO AV.
20210554130,-58.396415898905,-34.635278567505,4,Via Principal,CASEROS AV.
20210554192,-58.500738109269,-34.549795102200,12,Via Principal,"BALBIN, RICARDO, DR. AV."
20210554283,-58.480840544637,-34.564861919151,12,Via Local,HOLMBERG
20210554343,-58.471548381840,-34.602706407103,15,Via Local,TERRERO
20210554384,-58.416801253224,-34.562340848352,14,Via Principal,"LUGONES, LEOPOLDO AV."
20210554477,-58.491990273475,-34.607657258703,11,Via Local,CAMPANA
20210554494,-58.466921551149,-34.646079171505,9,Via Principal,"PERON, EVA AV."
20210554529,-58.381136675759,-34.617653238781,1,Via Principal,9 DE JULIO AV.
20210559554,-58.466171596802,-34.560817001474,13,Via Local,CONESA
20210595854,-58.513176805628,-34.655985154086,9,Via Local,COSQUIN
20210554765,-58.435651452951,-34.636467341272,7,Via Principal,CASTAÃ‘ARES AV.
20210554871,-58.393858658080,-34.609493530475,3,Via Principal,RIVADAVIA AV.
20210555005,-58.463115087625,-34.570023639218,13,Via Local,CONDE
20210555076,-58.480985943801,-34.540731307118,12,Autopista,"PAZ, GRAL. AV."
20210555122,-58.500738109269,-34.549795102200,12,Autopista,"PAZ, GRAL. AV."
20210555234,-58.431561455891,-34.576609010579,14,Via Local,"CARRANZA, ANGEL JUSTINIANO"
20210555267,-58.494698181425,-34.632356476553,10,Via Local,BERMUDEZ
20210555429,-58.458142863786,-34.624586022846,7,Via Local,BACACAY
20210555620,-58.426533288920,-34.578167911210,14,Via Principal,SANTA FE AV.
20210555667,-58.460081726799,-34.559809717052,13,Via Local,CIUDAD DE LA PAZ
20210555730,-58.439435796341,-34.623039131697,6,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20210563034,-58.430061297390,-34.594301955974,15,Via Principal,"SCALABRINI ORTIZ, RAUL AV."
20210556593,-58.374045818495,-34.641593924521,4,Via Local,MAGALLANES
20210557204,-58.407865484682,-34.590571385066,2,Via Local,AUSTRIA
20210557462,-58.463679897255,-34.688726599771,8,Via Local,CAFAYATE
20210557608,-58.483537053287,-34.588478025478,15,Via Principal,DE LOS INCAS AV.
20210557624,-58.405580042999,-34.605934364870,3,Via Principal,PUEYRREDON AV.
20210557706,-58.497921920295,-34.659690461914,9,Via Local,MURGUIONDO
20210557779,,,,,
20210557781,-58.402350840143,-34.594442320744,2,Via Principal,SANTA FE AV.
20210557984,-58.459798936314,-34.574256068776,13,Via Principal,ELCANO AV.
20210558013,-58.521694224294,-34.594716402862,11,Autopista,"PAZ, GRAL. AV."
20210558102,-58.367131652104,-34.612160116417,1,Via Principal,"HUERGO, ING. AV."
20210588908,-58.488345066795,-34.574230012022,12,Via Local,BAUNESS
20210558186,-58.440671771778,-34.590461714663,15,Via Local,LOYOLA
20210558506,-58.407557325728,-34.637459936102,4,Via Principal,CASEROS AV.
20210558954,-58.459170207737,-34.580763427969,15,Via Local,CHARLONE
20210559046,-58.400838820460,-34.644956673993,4,Via Principal,"ALCORTA, AMANCIO AV."
20210559224,-58.364192671645,-34.629515539393,4,Via Principal,"BROWN, ALTE. AV."
20210559276,-58.484709995458,-34.589118953613,15,Via Principal,"BEIRO, FRANCISCO AV."
20210559285,-58.381972268502,-34.588698726116,1,Via Principal,DEL LIBERTADOR AV.
20210559353,-58.414480740677,-34.632381235135,5,Via Local,INCLAN
20210559452,-58.469211019686,-34.653986607439,9,Via Local,ZINNY
20210559635,-58.498844898783,-34.576728949732,12,Via Local,NAHUEL HUAPI
20210559735,-58.432360384273,-34.592781338162,15,Via Principal,CORDOBA AV.
20210559815,-58.453987256438,-34.596550990726,15,Via Principal,DORREGO AV.
20210559906,-58.498309201963,-34.609436620166,11,Via Local,SAN NICOLAS
20210560041,-58.387563563845,-34.610029411905,1,Via Local,"YRIGOYEN, HIPOLITO"
20210560125,-58.519117770109,-34.589282193913,11,Autopista,"PAZ, GRAL. AV."
20210563122,-58.391658352478,-34.598618620336,2,Via Local,PARAGUAY
20210575258,-58.403566126304,-34.647612920057,4,Via Local,MONTEAGUDO
20210560644,-58.414794955542,-34.654321894147,4,Via Local,BEAZLEY
20210560703,-58.529942190033,-34.640559183402,9,Autopista,"PAZ, GRAL. AV."
20210560854,-58.523097924154,-34.644606879452,9,Via Local,COSQUIN
20210560990,-58.490907284895,-34.563131828544,12,Via Local,GALVAN
20210561007,-58.444301374112,-34.594763673349,15,Via Principal,CORRIENTES AV.
20210561242,-58.382500792496,-34.588626848473,1,Via Principal,DEL LIBERTADOR AV.
20210561342,-58.376458715477,-34.638152382589,4,Via Local,"HORNOS, GRAL."
20210561405,,,,,
20210561417,-58.440327067780,-34.565381521765,14,Via Principal,"CAMPOS, LUIS M. AV."
20210561460,-58.489352874949,-34.676485975842,8,Via Principal,PIEDRA BUENA AV.
20210561538,,,,,
20210561563,-58.391700259041,-34.618158071252,3,Via Principal,ENTRE RIOS AV.
20210561764,-58.39259561619,-34.601985978856,3,Via Principal,CALLAO AV.
20210561914,-58.525766059083,-34.656887319301,9,Autopista,"PAZ, GRAL. AV."
20210561930,-58.426548112241,-34.628897702161,7,Via Principal,LA PLATA AV.
20210562116,-58.521768306719,-34.612185453949,11,Via Principal,"BEIRO, FRANCISCO AV."
20210562340,-58.526322151824,-34.614684456939,10,Via Principal,"BEIRO, FRANCISCO AV."
20210562410,-58.406175269075,-34.583458982072,14,Via Principal,LAS HERAS GENERAL AV.
20210562443,-58.430124932720,-34.587391785387,14,Via Local,THAMES
20210562464,-58.452846915186,-34.583501070771,15,Via Local,ROSETI
20210562480,-58.416736266818,-34.584625601915,14,Via Local,REPUBLICA ARABE SIRIA
20210562561,-58.4455355429573,-34.6350266672223,,,
20210562639,-58.380008382205,-34.622136118522,1,Via Principal,SAN JUAN AV.
20210565508,-58.398908460349,-34.635915591737,4,Via Principal,CASEROS AV.
20210566117,-58.529040270193,-34.635864733051,9,Autopista,"PAZ, GRAL. AV."
20210562967,-58.508810772443,-34.655463126202,9,Via Local,"DE LA TORRE, LISANDRO"
20210563055,-58.509235704679,-34.657041286437,9,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20210563139,-58.477439662261,-34.672334071713,8,Via Local,LARRAZABAL
20210563152,-58.522595831723,-34.636473706553,9,Via Local,BARRAGAN
20210563907,-58.459393375148,-34.617095837720,7,Via Local,PAEZ
20210563969,-58.444111974782,-34.570332912280,13,Via Local,OLLEROS
20210564065,-58.450768435285,-34.588690532901,15,Via Principal,"NEWBERY, JORGE AV."
20210564107,-58.427319016791,-34.618181593763,5,Via Local,MUÃ‘IZ
20210564225,-58.391189482212,-34.627042732101,3,Via Principal,"GARAY, JUAN DE AV."
20210564263,-58.390276891492,-34.618983293958,1,Via Local,SOLIS
20210564295,-58.376765890339,-34.635358472883,4,Via Local,"HORNOS, GRAL."
20210564330,-58.516104416221,-34.654882506041,9,Via Local,ANDALGALA
20210564341,-58.382267581302,-34.596765956198,1,Via Principal,9 DE JULIO AV.
20210564407,-58.520853565469,-34.630783959523,10,Via Local,ROMA
20210564439,-58.447058909105,-34.588250017514,15,Via Local,LEIVA
20210564601,-58.390611039234,-34.611587547493,1,Via Local,"ALSINA, ADOLFO"
20210564727,-58.453135476587,-34.636310723551,7,Via Local,LAUTARO
20210564730,-58.391713520434,-34.613824010185,3,Via Principal,BELGRANO AV.
20210564877,-58.406425052985,-34.596832422037,2,Via Local,PARAGUAY
20210564930,-58.479054922607,-34.570043961116,12,Via Local,MONROE
20210566965,-58.415957957274,-34.631379624165,5,Via Principal,"GARAY, JUAN DE AV."
20210568302,-58.409388642659,-34.598267547758,3,Via Principal,CORDOBA AV.
20210572508,-58.424077262795,-34.570822981848,14,Via Principal,DEL LIBERTADOR AV.
20210565110,,,,,
20210565414,-58.496659107779,-34.563776865242,12,Via Principal,"LARRALDE, CRISOLOGO AV."
20210565637,-58.366615325536,-34.628312307308,4,Via Principal,"BROWN, ALTE. AV."
20210565713,-58.365008752975,-34.622751961798,1,Via Principal,"MOREAU DE JUSTO, ALICIA AV."
20210566087,-58.517232016991,-34.585241655282,11,Autopista,"PAZ, GRAL. AV."
20210566194,-58.441945359603,-34.571445462426,13,Via Principal,CABILDO AV.
20210566232,-58.491258963192,-34.626352795726,10,Via Local,"BELAUSTEGUI, LUIS, DR."
20210566316,-58.381932343475,-34.601384141356,1,Via Principal,9 DE JULIO AV.
20210566435,-58.431384878118,-34.595377235615,15,Via Principal,"SCALABRINI ORTIZ, RAUL AV."
20210566471,-58.402446560796,-34.635176626707,4,Via Local,"LUCA, ESTEBAN DE"
20210566486,-58.500738109269,-34.549795102200,12,Autopista,"PAZ, GRAL. AV."
20210566654,-58.475241515608,-34.635492797433,10,Via Local,DOLORES
20210566671,-58.499581683067,-34.574710595038,12,Via Principal,CONGRESO AV.
20210566696,-58.388972712955,-34.614695058461,1,Via Local,REPUBLICA BOLIVARIANA DE VENEZUELA
20210566699,-58.505355414857,-34.629020480494,10,Via Principal,LOPE DE VEGA AV.
20210566723,-58.511505634901,-34.652505592422,9,Via Local,PIZARRO
20210566740,-58.431042752987,-34.581081776409,14,Via Local,HUMBOLDT
20210566797,-58.374167213463,-34.621942269839,1,Via Principal,SAN JUAN AV.
20210566855,-58.460384674582,-34.620986599052,7,Via Principal,BOYACA AV.
20210566870,-58.378497168021,-34.627487601341,1,Via Local,"IRIGOYEN, BERNARDO DE"
20210567048,-58.480971142703,-34.590196175790,15,Via Principal,DE LOS CONSTITUYENTES AV.
20210567054,-58.385877763563,-34.617847891475,1,Via Principal,INDEPENDENCIA AV.
20210567095,-58.445704851595,-34.587652706666,15,Via Local,FRAGA
20210567700,-58.465847220117,-34.539577067381,13,Via Local,11 DE SEPTIEMBRE DE 1888
20210574372,-58.409144060343,-34.636673319752,4,Via Local,24 DE NOVIEMBRE
20210596415,-58.502517906284,-34.674503135662,9,Via Principal,"PERON, EVA AV."
20210567215,-58.476178020985,-34.538256524689,13,Autopista,"PAZ, GRAL. AV."
20210567362,-58.380485777658,-34.613038937486,1,Via Principal,BELGRANO AV.
20210567418,-58.470794750422,-34.587722849371,15,Via Principal,DEL CAMPO AV.
20210567441,-58.355614088485,-34.635048704262,4,Via Local,OLAVARRIA
20210567567,-58.455488724438,-34.542357017305,13,Via Principal,"SANCHEZ, MIGUEL B. AV."
20210567776,-58.368720395503,-34.629562757875,4,Via Local,IRALA
20210567821,,,,,
20210567887,-58.492907996304,-34.597067301924,15,Via Principal,NAZCA AV.
20210567930,-58.471451792165,-34.542418020435,13,Via Local,VUELTA DE OBLIGADO
20210567947,-58.528757182713,-34.641286226932,9,Autopista,"PAZ, GRAL. AV."
20210567957,-58.408269572876,-34.583021445379,14,Via Principal,LAS HERAS GENERAL AV.
20210568064,-58.382081831842,-34.606139916537,1,Via Local,"PERON, JUAN DOMINGO, TTE. GENERAL"
20210568162,-58.486007658782,-34.544404863727,12,Via Local,VEDIA
20210568233,-58.353455902886,-34.634188109789,4,Via Principal,DON PEDRO DE MENDOZA AV.
20210568242,-58.449272537430,-34.540486257714,13,Via Principal,"CANTILO, INT."
20210568267,-58.481537713297,-34.672567594186,8,Via Local,SARAZA
20210568350,-58.505710336139,-34.654464167198,9,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20210568381,-58.530340969644,-34.618134252947,10,Autopista,"PAZ, GRAL. AV."
20210568607,-58.518768020398,-34.639059653311,9,Via Local,MURGUIONDO
20210568715,-58.416854039593,-34.617343681668,5,Via Principal,BOEDO AV.
20210568781,-58.450044196176,-34.543463088325,13,Via Principal,"LUGONES, LEOPOLDO AV."
20210568786,-58.447637090259,-34.583288173360,15,Via Principal,CORDOBA AV.
20210569115,-58.427153669004,-34.584189968980,14,Via Local,URIARTE
20210569299,-58.509660585279,-34.592173697518,11,Via Principal,SAN MARTIN AV.
20210569362,-58.381041666429,-34.619756510062,1,Via Principal,9 DE JULIO AV.
20210569526,-58.515621354431,-34.660936552519,9,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20210569641,-58.421490607180,-34.588613872505,14,Via Principal,"SCALABRINI ORTIZ, RAUL AV."
20210570690,,,,,
20210574695,-58.397517522223,-34.618461280097,3,Via Principal,INDEPENDENCIA AV.
20210575190,-58.382066363241,-34.591585527472,1,Via Principal,9 DE JULIO AV.
20210629068,-58.489166392339,-34.569229403708,12,Via Principal,CONGRESO AV.
20210568187,-58.501737598375,-34.648880938405,9,Via Local,ARTIGAS MANUEL DE
20210569759,-58.3766284959468,-34.6400282887007,,,
20210569809,,,,,
20210569970,-58.521460357638,-34.649494117063,9,Via Local,CAAGUAZU
20210570277,-58.421779677694,-34.597734404132,14,Via Principal,CORDOBA AV.
20210570279,-58.423246998572,-34.571168288888,14,Via Principal,DEL LIBERTADOR AV.
20210570362,-58.511402895149,-34.658464191508,9,Via Local,ANDALGALA
20210570436,-58.416512816459,-34.651999918550,4,Via Principal,SAENZ AV.
20210570771,-58.468219982947,-34.558428291516,13,Via Local,CONESA
20210570937,-58.391958886166,-34.595838259715,2,Via Principal,SANTA FE AV.
20210571011,-58.518399307019,-34.662524884133,9,Autopista,"PAZ, GRAL. AV."
20210571285,,,,,
20210571426,-58.480456540406,-34.673381134268,8,Via Principal,CASTAÃ‘ARES AV.
20210571717,,,,,
20210571870,-58.464616532312,-34.555045912461,13,Via Local,CIUDAD DE LA PAZ
20210572336,-58.447309371411,-34.597064162410,15,Via Principal,"JUSTO, JUAN B. AV."
20210572472,-58.402716662144,-34.641600058555,4,Via Local,ZAVALETA
20210572728,-58.378223055363,-34.646392441009,4,Via Local,VIEYTES
20210572765,-58.397477864270,-34.614205219068,3,Via Principal,BELGRANO AV.
20210572823,-58.452125234329,-34.546285130327,13,Via Principal,"UDAONDO, GUILLERMO AV."
20210573138,-58.497765316658,-34.647507081366,9,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20210573426,-58.511283223984,-34.614183446141,11,Via Local,NOGOYA
20210573475,-58.412096435144,-34.624968065649,5,Via Principal,SAN JUAN AV.
20210573492,-58.482378769702,-34.576565933922,12,Via Local,MENDOZA
20210573505,-58.414506072729,-34.631023273682,5,Via Local,MAZA
20210573596,-58.422497985568,-34.589274647414,14,Via Local,SOLER
20210573603,-58.513249264118,-34.652324607732,9,Via Local,"DE LA TORRE, LISANDRO"
20210585069,-58.484329533639,-34.568851874285,12,Via Local,VALDENEGRO
20210573715,-58.424989611008,-34.574556239745,14,Via Principal,"BULLRICH, INT. AV."
20210574011,-58.503615889517,-34.648684344515,9,Via Local,"GARCIA GRANDE DE ZEQUEIRA, SEVERO"
20210574027,-58.364840425320,-34.629468410223,4,Via Principal,"BROWN, ALTE. AV."
20210574037,-58.499542279080,-34.598281587485,11,Via Principal,"BEIRO, FRANCISCO AV."
20210574085,-58.397262713433,-34.644573112896,4,Via Local,LUNA
20210574284,-58.390786226195,-34.630516966208,4,Via Local,"ECHAGUE, PEDRO"
20210574455,-58.429348459220,-34.599317615437,5,Via Principal,ESTADO DE ISRAEL AV.
20210574686,-58.529886910113,-34.614359313101,10,Autopista,"PAZ, GRAL. AV."
20210574790,-58.389462618871,-34.603010687722,1,Via Local,LAVALLE
20210574824,-58.495385122705,-34.582076840223,12,Via Principal,MOSCONI GENERAL AV.
20210575099,-58.512687853886,-34.597410130378,11,Via Local,BAHIA BLANCA
20210575133,-58.494151530816,-34.653469182356,9,Via Local,MIRALLA
20210575135,,,,,
20210575254,-58.427200288023,-34.592631656721,14,Via Principal,"SCALABRINI ORTIZ, RAUL AV."
20210575469,-58.438261291744,-34.591440445230,15,Via Local,CASTILLO
20210575527,,,,,
20210575682,-58.447296954282,-34.616129057772,6,Via Local,NEUQUEN
20210575710,-58.381280580011,-34.614244630848,1,Via Principal,9 DE JULIO AV.
20210575744,-58.411737661807,-34.584655424006,14,Via Local,JUNCAL
20210575768,-58.417799943298,-34.592521663967,14,Via Local,"SALGUERO, JERONIMO"
20210586117,-58.381136675759,-34.617653238781,1,Via Principal,INDEPENDENCIA AV.
20210575896,-58.379012811518,-34.626083225337,1,Via Principal,"IRIGOYEN, BERNARDO DE"
20210575961,-58.445068062462,-34.590905825103,15,Via Local,FITZ ROY
20210575998,-58.404026277979,-34.653609231059,4,Via Local,RIO CUARTO
20210576010,,,,,
20210576084,,,,,
20210576098,-58.495205397361,-34.636642082439,10,Via Principal,RIVADAVIA AV.
20210576309,,,,,
20210576374,-58.475960830461,-34.694443131295,8,Autopista,"PAZ, GRAL. AV."
20210576385,-58.490265737201,-34.569814107400,12,Via Local,CAPDEVILA
20210576521,,,,,
20210576646,-58.469328455993,-34.630881403245,7,Via Principal,SAN PEDRITO AV.
20210576707,-58.426739004514,-34.65846408934,4,Via Principal,"RABANAL, FRANCISCO, INTENDENTE AV."
20210576717,-58.405187087366,-34.581561297826,14,Via Principal,CERVIÃ‘O AV.
20210576757,-58.501756397199,-34.656558308444,9,Via Local,MURGUIONDO
20210576823,-58.452210478562,-34.582471335639,15,Via Principal,"LACROZE, FEDERICO AV."
20210576852,-58.401510260831,-34.604512635345,3,Via Principal,CORRIENTES AV.
20210576977,-58.489285029361,-34.628446646630,10,Via Local,MORON
20210577042,-58.423037903682,-34.608598931758,5,Via Principal,DIAZ VELEZ AV.
20210577343,-58.478276713699,-34.658273393095,9,Via Principal,ESCALADA AV.
20210577413,-58.457163886904,-34.579753248208,15,Via Local,GIRIBONE
20210577486,-58.521081012205,-34.633823090642,10,Via Principal,"JUSTO, JUAN B. AV."
20210577543,-58.475960830461,-34.694443131295,8,Autopista,"PAZ, GRAL. AV."
20210577572,-58.460513469101,-34.605885363235,11,Via Principal,"JUSTO, JUAN B. AV."
20210577599,-58.412570864079,-34.610779906599,3,Via Principal,RIVADAVIA AV.
20210577655,-58.500004587247,-34.597476545219,11,Via Local,CAMPANA
20210577664,-58.461605862038,-34.576837425385,15,Via Principal,FOREST AV.
20210578378,-58.472294516246,-34.674363351061,8,Via Local,LARRAYA
20210586434,-58.375859979652,-34.641153757167,4,Via Local,"HORNOS, GRAL."
20210589999,-58.440694138990,-34.598112196894,15,Via Principal,CORRIENTES AV.
20210638163,-58.472098361273,-34.546640685455,12,Via Local,VILELA
20210577790,-58.497148367555,-34.596799358174,15,Via Principal,SAN MARTIN AV.
20210578122,-58.437430557821,-34.628334843823,6,Via Local,SAN JOSE DE CALASANZ
20210578138,-58.399909378582,-34.628559422663,3,Via Principal,"GARAY, JUAN DE AV."
20210578292,-58.450876925698,-34.599308378433,15,Via Principal,WARNES AV.
20210578406,-58.463998955358,-34.553029609779,13,Via Local,IBERA
20210578553,,,,,
20210578625,-58.489558166598,-34.572720658540,12,Via Local,"RIVERA, PEDRO I., DR."
20210578668,-58.385844025561,-34.621154881605,1,Via Local,SAN JOSE
20210578775,-58.433172912160,-34.594788405615,15,Via Local,JUFRE
20210578827,-58.409866463451,-34.577280609204,14,Via Principal,DEL LIBERTADOR AV.
20210578895,-58.378223055363,-34.646392441009,4,Via Local,VIEYTES
20210578903,-58.423753901199,-34.601949220766,5,Via Local,GASCON
20210578934,,,,,
20210578976,-58.494910546091,-34.547955815971,12,Autopista,"PAZ, GRAL. AV."
20210579197,-58.472563151450,-34.624172324676,7,Via Principal,NAZCA AV.
20210579239,-58.365790168172,-34.623985954733,1,Via Principal,"HUERGO, ING. AV."
20210579293,-58.510489423787,-34.605277709372,11,Via Principal,"BEIRO, FRANCISCO AV."
20210579472,-58.479909137131,-34.569079954826,12,Via Local,"ACHA, MARIANO, GRAL."
20210579569,-58.423788345163,-34.657341003974,4,Via Principal,"RABANAL, FRANCISCO, INTENDENTE AV."
20210579618,-58.528174854669,-34.610699694049,11,Via Local,NUEVA YORK
20210579656,-58.393232741874,-34.608247064815,3,Via Local,RIOBAMBA
20210579680,-58.462830776786,-34.549427017576,13,Via Local,"PEDRAZA, MANUELA"
20210586628,-58.449030739654,-34.542002766703,13,Via Principal,"UDAONDO, GUILLERMO AV."
20210626036,-58.382840250853,-34.592833384668,1,Via Principal,9 DE JULIO AV.
20210579868,-58.438840824016,-34.575275610302,14,Via Local,ZAPATA
20210579908,-58.452365268188,-34.56809441275,13,Via Local,CIUDAD DE LA PAZ
20210579951,-58.404875213431,-34.576550139141,14,Via Principal,"FIGUEROA ALCORTA, PRES. AV."
20210580192,,,,,
20210580412,-58.455919520022,-34.593502513880,15,Via Principal,"NEWBERY, JORGE AV."
20210580443,-58.529944790703,-34.625070959963,10,Autopista,"PAZ, GRAL. AV."
20210580513,-58.395868216849,-34.611943757279,3,Via Local,"ALSINA, ADOLFO"
20210580613,-58.494852422579,-34.629534457407,10,Via Principal,"JUSTO, JUAN B. AV."
20210580765,-58.381280580011,-34.614244630848,1,Via Principal,9 DE JULIO AV.
20210580796,-58.438352781119,-34.596614392847,15,Via Local,ACEVEDO
20210580832,-58.366766435973,-34.636122064926,4,Via Local,PINZON
20210580857,-58.381542009623,-34.609063850489,1,Via Principal,DE MAYO AV.
20210580883,-58.423648287930,-34.621680405984,5,Via Principal,INDEPENDENCIA AV.
20210581048,-58.382209281858,-34.603738980870,1,Via Principal,CORRIENTES AV.
20210581078,-58.473786649139,-34.541530777721,12,Via Principal,CABILDO AV.
20210581152,-58.403796190443,-34.581444839371,14,Via Principal,DEL LIBERTADOR AV.
20210581585,-58.411735719103,-34.610538789968,3,Via Local,"ANCHORENA, TOMAS MANUEL DE, DR."
20210581621,-58.416560507654,-34.631461899647,5,Via Principal,"GARAY, JUAN DE AV."
20210581698,-58.415953451483,-34.609462315789,5,Via Local,"MITRE, BARTOLOME"
20210581762,-58.529848867600,-34.641787314923,9,Autopista,"PAZ, GRAL. AV."
20210581770,-58.434659034914,-34.623046061515,6,Via Principal,"MORENO, JOSE MARIA AV."
20210588949,-58.413173520196,-34.591052471624,14,Via Local,GUISE
20210582098,-58.395489535694,-34.632328478547,4,Via Principal,PICHINCHA AV.
20210582214,-58.417960799494,-34.566738743252,14,Via Principal,"FIGUEROA ALCORTA, PRES. AV."
20210582320,-58.452871156741,-34.627923610817,7,Via Local,CURAPALIGUE
20210582501,-58.488524995036,-34.639635649376,10,Via Local,"CARRERAS, SANTIAGO DE LAS"
20210582845,-58.43408043106,-34.571989266682,14,Via Local,ORTEGA Y GASSET
20210582920,-58.367488678918,-34.640799083622,4,Via Local,MAGALLANES
20210582950,-58.521214751333,-34.638931402157,9,Via Principal,RIVADAVIA AV.
20210582967,-58.427997655757,-34.581787073483,14,Via Local,GODOY CRUZ
20210583168,-58.373842227962,-34.593567768001,1,Via Local,SAN MARTIN
20210584661,-58.406032175589,-34.608839602994,3,Via Local,"MITRE, BARTOLOME"
20210590935,-58.474189447735,-34.620496724202,11,Via Principal,NAZCA AV.
20210593659,-58.450641483110,-34.680036140169,8,Via Principal,ESCALADA AV.
20210583208,,,,,
20210583338,-58.461189555032,-34.620537313155,7,Via Principal,BOYACA AV.
20210583348,-58.485111851629,-34.622731554578,11,Via Local,"GONZALEZ, JOAQUIN V."
20210583463,-58.463715286328,-34.607819954074,11,Via Principal,"JUSTO, JUAN B. AV."
20210583700,-58.409875062777,-34.613994021521,3,Via Local,MORENO
20210583713,-58.400649567201,-34.628823032848,4,Via Principal,"GARAY, JUAN DE AV."
20210583909,-58.487238502619,-34.573620666481,12,Via Principal,TRIUNVIRATO AV.
20210583919,-58.369717373191,-34.614125884420,1,Via Principal,PASEO COLON AV.
20210584444,-58.461538978903,-34.603225858717,15,Via Local,"OROÃ‘O, NICASIO"
20210584499,-58.453572367881,-34.600297317620,15,Via Local,BATALLA DEL PARI
20210584504,-58.430634314060,-34.628923496318,7,Via Local,VIEL
